g,r,i,z,y_true,y_argus,y_attnnet
19.648523330688477,19.07540512084961,18.759950637817383,18.70054817199707,1.0,0.999996542930603,0.9999837875366211
23.399364471435547,22.402175903320312,21.501428604125977,21.158649444580078,0.0,3.1576382752973586e-05,3.8943177059991285e-05
21.91342544555664,21.07427215576172,20.476774215698242,20.243722915649414,0.0,0.00010550117440288886,3.4266795410076156e-05
19.74561309814453,19.607019424438477,19.47977638244629,19.45113754272461,0.0,0.9999951124191284,0.9999810457229614
20.86727523803711,20.17821502685547,19.610483169555664,19.36328887939453,0.0,0.001253162627108395,4.6220429794630036e-05
20.632701873779297,20.42181396484375,20.212512969970703,20.109375,0.0,0.5760015845298767,0.9930757284164429
18.270893096923828,17.77593421936035,17.48190689086914,17.4422664642334,1.0,0.9999946355819702,0.9999532699584961
23.017765045166016,21.9123477935791,20.647809982299805,20.19330596923828,0.0,0.0008005048730410635,3.836379983113147e-05
22.027767181396484,21.240800857543945,20.578777313232422,20.305912017822266,0.0,3.410417775739916e-05,2.9953014745842665e-05
18.66720962524414,18.148895263671875,17.832279205322266,17.752246856689453,1.0,0.9999732971191406,0.9999819993972778
19.936927795410156,19.196205139160156,19.009889602661133,18.63828468322754,1.0,0.9999614953994751,0.9953872561454773
19.798625946044922,19.64004898071289,19.534141540527344,19.49761962890625,0.0,0.9999958276748657,0.9999788999557495
20.273971557617188,19.800748825073242,19.359405517578125,19.16903305053711,1.0,0.9999945163726807,0.9999847412109375
20.25922203063965,18.68696403503418,18.153270721435547,17.82271957397461,0.0,0.0010848090751096606,4.855568477069028e-05
20.077730178833008,19.907093048095703,19.714078903198242,19.65080451965332,0.0,0.9967700242996216,0.9999431371688843
19.045209884643555,18.648704528808594,18.61090087890625,18.6434326171875,0.0,0.9999858140945435,0.999948263168335
17.758159637451172,16.663856506347656,16.579395294189453,16.671356201171875,1.0,0.9999951124191284,0.9999892711639404
18.860389709472656,18.63955307006836,18.479738235473633,18.379791259765625,0.0,0.9999967813491821,0.9999864101409912
21.428062438964844,20.662677764892578,20.113391876220703,19.8953857421875,0.0,0.0009727965225465596,3.772750642383471e-05
19.563636779785156,19.309768676757812,19.112041473388672,19.05450439453125,0.0,0.9999960660934448,0.9999806880950928
17.916372299194336,17.630189895629883,17.487594604492188,17.448749542236328,0.0,0.9999940395355225,0.9999681711196899
21.55536651611328,20.65575408935547,19.854345321655273,19.483915328979492,0.0,0.01838572882115841,4.109203291591257e-05
18.66720962524414,18.148893356323242,17.832279205322266,17.752246856689453,1.0,0.9999481439590454,0.9999788999557495
19.77147674560547,19.274446487426758,18.908878326416016,18.787120819091797,1.0,0.9999966621398926,0.9999823570251465
21.383270263671875,20.634239196777344,20.030193328857422,19.789079666137695,0.0,0.001569288084283471,4.849691322306171e-05
19.193748474121094,19.058975219726562,19.720205307006836,19.479713439941406,1.0,0.9999949932098389,0.9062770009040833
20.090940475463867,20.114896774291992,20.259464263916016,20.176025390625,1.0,0.9999953508377075,0.9999872446060181
20.42489242553711,20.11414337158203,19.848079681396484,19.645540237426758,1.0,0.9999955892562866,0.9999849796295166
17.28934097290039,16.011995315551758,15.88321590423584,15.663013458251953,1.0,0.9999871253967285,0.9999814033508301
19.58903694152832,19.360965728759766,19.212217330932617,19.16466522216797,0.0,0.9999947547912598,0.9999874830245972
18.145252227783203,16.822608947753906,16.423120498657227,16.390777587890625,1.0,0.9999959468841553,0.9999865293502808
21.184146881103516,20.90806770324707,20.642616271972656,20.484663009643555,1.0,0.9999964237213135,0.9999837875366211
